#{"t_start": 1755724186.851286, "env_id": "None"}
r,l,t
-0.067898,5,265.512346
-0.692547,5,265.671775
-0.867556,5,265.892491
2.156953,5,266.093549
-0.129308,5,266.280459
0.135418,5,266.498023
1.962352,5,266.724217
2.260971,5,266.914805
1.665595,5,267.086326
-0.429443,5,267.274351
2.700623,5,267.505405
0.199283,5,267.722102
2.479986,5,267.945586
2.187061,5,268.110066
-0.512029,5,268.302913
0.248227,5,268.490594
1.942205,5,268.709979
0.399502,5,268.927977
1.815068,5,269.130674
1.171184,5,269.317206
2.577987,5,269.507235
2.319058,5,269.770957
2.796169,5,269.97104
1.427239,5,270.159581
1.582029,5,270.38437
2.537818,5,270.606776
3.730571,5,270.840268
-0.504788,5,271.062768
2.272344,5,271.261496
1.971213,5,271.512193
1.229256,5,271.796725
1.501099,5,271.993108
3.083803,5,272.200132
0.907836,5,272.385235
2.997417,5,272.586189
1.242636,5,272.792398
1.534023,5,273.033276
1.140968,5,273.187934
-1.211795,5,273.402255
1.777229,5,273.644458
0.339078,5,273.808377
0.634022,5,274.008566
1.668688,5,274.153136
1.951578,5,274.343783
0.109085,5,274.492684
-1.022701,5,274.657359
0.114219,5,274.815196
2.285042,5,275.026054
-1.643958,5,275.126216
0.372133,5,275.348963
2.176379,5,275.553128
-1.060608,5,275.713859
-0.615756,5,275.927586
-3.358272,5,276.109618
1.089141,5,276.295575
